pitchOutcome,Vel,PXNorm,PZNorm,x,y,pitchType,count,outs,inn,batterHand,pitcherHand,batter,pitcher,battingTeam,pitchingTeam,pitchOutcome,Vel,PXNorm,PZNorm,pitchType,count
Ball,59.8,-0.652844709327884,-1.69525219110533,0.652844709327884,-1.69525219110533,Dropball,2-1,1,Bot 4,R,R,Cherry,Caldwell,CSB,UCSD,Ball,59.8,-0.652844709327884,-1.69525219110533,Dropball,2-1
S,61.6,-0.443047584753029,0.163423258492659,0.443047584753029,0.163423258492659,Screwball,3-1,1,Bot 4,R,R,Cherry,Caldwell,CSB,UCSD,S,61.6,-0.443047584753029,0.163423258492659,Screwball,3-1
S,62.6,-0.188997244481357,0.936251836750509,0.188997244481357,0.936251836750509,Screwball,3-2,1,Bot 4,R,R,Cherry,Caldwell,CSB,UCSD,S,62.6,-0.188997244481357,0.936251836750509,Screwball,3-2
Ball,61.8,1.68150912851615,1.41379599625472,-1.68150912851615,1.41379599625472,Riseball,3-2,1,Bot 4,R,R,Cherry,Caldwell,CSB,UCSD,Ball,61.8,1.68150912851615,1.41379599625472,Riseball,3-2
S,60.7,-1.51817315691289,0.468284053092141,1.51817315691289,0.468284053092141,Screwball,0-0,1,Bot 4,R,R,Castro,Caldwell,CSB,UCSD,S,60.7,-1.51817315691289,0.468284053092141,Screwball,0-0
B,60.7,0.412681977570142,0.817308234436514,-0.412681977570142,0.817308234436514,Curveball,0-1,1,Bot 4,R,R,Castro,Caldwell,CSB,UCSD,B,60.7,0.412681977570142,0.817308234436514,Curveball,0-1
Ball,59.3,0.923340527074378,1.29444594838637,-0.923340527074378,1.29444594838637,Fastball,0-0,1,Bot 4,R,R,Molina,Caldwell,CSB,UCSD,Ball,59.3,0.923340527074378,1.29444594838637,Fastball,0-0
SL,60.5,-0.475382075587428,-0.297624506669419,0.475382075587428,-0.297624506669419,Screwball,1-0,1,Bot 4,R,R,Molina,Caldwell,CSB,UCSD,SL,60.5,-0.475382075587428,-0.297624506669419,Screwball,1-0
Ball,60.9,1.68483992537725,1.38155068410684,-1.68483992537725,1.38155068410684,Riseball,1-1,1,Bot 4,R,R,Molina,Caldwell,CSB,UCSD,Ball,60.9,1.68483992537725,1.38155068410684,Riseball,1-1
S,61.4,-0.0538063691625841,0.164519087436981,0.0538063691625841,0.164519087436981,Screwball,2-1,1,Bot 4,R,R,Molina,Caldwell,CSB,UCSD,S,61.4,-0.0538063691625841,0.164519087436981,Screwball,2-1
S,60.9,0.981123217525268,1.47237568227379,-0.981123217525268,1.47237568227379,Riseball,2-2,1,Bot 4,R,R,Molina,Caldwell,CSB,UCSD,S,60.9,0.981123217525268,1.47237568227379,Riseball,2-2
B,61.7,0.385133589828391,0.952439766092981,-0.385133589828391,0.952439766092981,Fastball,0-0,2,Bot 4,R,R,Narvaiz,Caldwell,CSB,UCSD,B,61.7,0.385133589828391,0.952439766092981,Fastball,0-0
Ball,62.2,1.42875696523829,0.956297167896043,-1.42875696523829,0.956297167896043,Riseball,0-0,0,Bot 5,R,R,Johnson,Caldwell,CSB,UCSD,Ball,62.2,1.42875696523829,0.956297167896043,Riseball,0-0
S,60.5,-1.41856723815319,0.589248942506887,1.41856723815319,0.589248942506887,Screwball,1-0,0,Bot 5,R,R,Johnson,Caldwell,CSB,UCSD,S,60.5,-1.41856723815319,0.589248942506887,Screwball,1-0
Ball,61.8,-1.04886140916315,0.619868571815217,1.04886140916315,0.619868571815217,Screwball,1-1,0,Bot 5,R,R,Johnson,Caldwell,CSB,UCSD,Ball,61.8,-1.04886140916315,0.619868571815217,Screwball,1-1
S,60.7,-0.210466276119372,-0.0803674640093502,0.210466276119372,-0.0803674640093502,Screwball,2-1,0,Bot 5,R,R,Johnson,Caldwell,CSB,UCSD,S,60.7,-0.210466276119372,-0.0803674640093502,Screwball,2-1
B,59.7,0.692076783440227,0.925163397389149,-0.692076783440227,0.925163397389149,Fastball,2-2,0,Bot 5,R,R,Johnson,Caldwell,CSB,UCSD,B,59.7,0.692076783440227,0.925163397389149,Fastball,2-2
SL,59.9,-1.30467818710714,-0.797780114573088,1.30467818710714,-0.797780114573088,Screwball,0-0,0,Bot 5,L,R,Yahya,Caldwell,CSB,UCSD,SL,59.9,-1.30467818710714,-0.797780114573088,Screwball,0-0
B,61.2,-1.31597687038819,0.0497133539292228,1.31597687038819,0.0497133539292228,Screwball,0-1,0,Bot 5,L,R,Yahya,Caldwell,CSB,UCSD,B,61.2,-1.31597687038819,0.0497133539292228,Screwball,0-1
B,62.2,-0.172227687823079,-0.573636309648427,0.172227687823079,-0.573636309648427,Screwball,0-0,1,Bot 5,R,R,Munsey,Caldwell,CSB,UCSD,B,62.2,-0.172227687823079,-0.573636309648427,Screwball,0-0
Ball,61.2,-1.12140873100089,-0.835868294463333,1.12140873100089,-0.835868294463333,Screwball,0-0,2,Bot 5,R,R,Fuimaono,Caldwell,CSB,UCSD,Ball,61.2,-1.12140873100089,-0.835868294463333,Screwball,0-0
Ball,60.5,0.535954321541483,-1.54227897177383,-0.535954321541483,-1.54227897177383,Dropball,1-0,2,Bot 5,R,R,Fuimaono,Caldwell,CSB,UCSD,Ball,60.5,0.535954321541483,-1.54227897177383,Dropball,1-0
Ball,61.1,1.39951314702901,1.22937463103971,-1.39951314702901,1.22937463103971,Riseball,2-0,2,Bot 5,R,R,Fuimaono,Caldwell,CSB,UCSD,Ball,61.1,1.39951314702901,1.22937463103971,Riseball,2-0
SL,61.8,0.807197067055721,0.504632858957351,-0.807197067055721,0.504632858957351,Curveball,3-0,2,Bot 5,R,R,Fuimaono,Caldwell,CSB,UCSD,SL,61.8,0.807197067055721,0.504632858957351,Curveball,3-0
B,59.8,0.33025432486423,1.01878817887576,-0.33025432486423,1.01878817887576,Fastball,3-1,2,Bot 5,R,R,Fuimaono,Caldwell,CSB,UCSD,B,59.8,0.33025432486423,1.01878817887576,Fastball,3-1
S,62.3,0.0823991598885744,0.793141529534644,-0.0823991598885744,0.793141529534644,Screwball,0-0,0,Bot 6,R,R,Cherry,Caldwell,CSB,UCSD,S,62.3,0.0823991598885744,0.793141529534644,Screwball,0-0
Ball,60.7,0.788577493133943,1.49679349539857,-0.788577493133943,1.49679349539857,Riseball,0-1,0,Bot 6,R,R,Cherry,Caldwell,CSB,UCSD,Ball,60.7,0.788577493133943,1.49679349539857,Riseball,0-1
Ball,61.8,0.778074673330726,1.4061513221466,-0.778074673330726,1.4061513221466,Riseball,1-1,0,Bot 6,R,R,Cherry,Caldwell,CSB,UCSD,Ball,61.8,0.778074673330726,1.4061513221466,Riseball,1-1
B,61.6,0.0406367439131591,0.990496554607741,-0.0406367439131591,0.990496554607741,Screwball,2-1,0,Bot 6,R,R,Cherry,Caldwell,CSB,UCSD,B,61.6,0.0406367439131591,0.990496554607741,Screwball,2-1
B,61.5,-0.88210088301472,0.0628681994796673,0.88210088301472,0.0628681994796673,Screwball,0-0,0,Bot 6,R,R,Steffany,Caldwell,CSB,UCSD,B,61.5,-0.88210088301472,0.0628681994796673,Screwball,0-0
Ball,60.8,0.98532799214572,1.30709118042629,-0.98532799214572,1.30709118042629,Riseball,0-0,0,Bot 6,R,R,Castillo,Caldwell,CSB,UCSD,Ball,60.8,0.98532799214572,1.30709118042629,Riseball,0-0
Ball,60.3,-1.18361346904118,-1.76993013202687,1.18361346904118,-1.76993013202687,Dropball,1-0,0,Bot 6,R,R,Castillo,Caldwell,CSB,UCSD,Ball,60.3,-1.18361346904118,-1.76993013202687,Dropball,1-0
SL,61.5,0.221964764742948,0.703183458223625,-0.221964764742948,0.703183458223625,Curveball,2-0,0,Bot 6,R,R,Castillo,Caldwell,CSB,UCSD,SL,61.5,0.221964764742948,0.703183458223625,Curveball,2-0
S,61.9,0.70615669547553,0.770038054916448,-0.70615669547553,0.770038054916448,Curveball,2-1,0,Bot 6,R,R,Castillo,Caldwell,CSB,UCSD,S,61.9,0.70615669547553,0.770038054916448,Curveball,2-1
S,61.7,-0.0110398740478284,0.734141931592127,0.0110398740478284,0.734141931592127,Screwball,2-2,0,Bot 6,R,R,Castillo,Caldwell,CSB,UCSD,S,61.7,-0.0110398740478284,0.734141931592127,Screwball,2-2
Ball,61.4,1.53545260725359,1.09541061001252,-1.53545260725359,1.09541061001252,Riseball,0-0,1,Bot 6,R,R,Narvaiz,Caldwell,CSB,UCSD,Ball,61.4,1.53545260725359,1.09541061001252,Riseball,0-0
S,60.6,-0.763112622026183,0.577279498446263,0.763112622026183,0.577279498446263,Screwball,1-0,1,Bot 6,R,R,Narvaiz,Caldwell,CSB,UCSD,S,60.6,-0.763112622026183,0.577279498446263,Screwball,1-0
Ball,61.7,1.75753591198499,1.35634135174285,-1.75753591198499,1.35634135174285,Riseball,1-1,1,Bot 6,R,R,Narvaiz,Caldwell,CSB,UCSD,Ball,61.7,1.75753591198499,1.35634135174285,Riseball,1-1
S,60.3,0.03225486629805,1.28344060565749,-0.03225486629805,1.28344060565749,Fastball,2-1,1,Bot 6,R,R,Narvaiz,Caldwell,CSB,UCSD,S,60.3,0.03225486629805,1.28344060565749,Fastball,2-1
Ball,61.5,1.04189392851066,-1.53515571118988,-1.04189392851066,-1.53515571118988,Dropball,2-2,1,Bot 6,R,R,Narvaiz,Caldwell,CSB,UCSD,Ball,61.5,1.04189392851066,-1.53515571118988,Dropball,2-2
S,60.7,0.753174858695637,0.967287254721582,-0.753174858695637,0.967287254721582,Fastball,3-2,1,Bot 6,R,R,Narvaiz,Caldwell,CSB,UCSD,S,60.7,0.753174858695637,0.967287254721582,Fastball,3-2
SL,60.1,0.620968484157204,0.593175600371017,-0.620968484157204,0.593175600371017,Curveball,0-0,2,Bot 6,R,R,Molina-Villareal,Caldwell,CSB,UCSD,SL,60.1,0.620968484157204,0.593175600371017,Curveball,0-0
B,60.3,0.524232459450486,0.895960731895194,-0.524232459450486,0.895960731895194,Curveball,0-1,2,Bot 6,R,R,Molina-Villareal,Caldwell,CSB,UCSD,B,60.3,0.524232459450486,0.895960731895194,Curveball,0-1
Ball,62.2,1.32002682818005,1.34620799945083,-1.32002682818005,1.34620799945083,Riseball,0-0,0,Bot 7,R,R,Johnson,Caldwell,CSB,UCSD,Ball,62.2,1.32002682818005,1.34620799945083,Riseball,0-0
B,60.4,-0.301749168906161,-0.586420293557149,0.301749168906161,-0.586420293557149,Screwball,1-0,0,Bot 7,R,R,Johnson,Caldwell,CSB,UCSD,B,60.4,-0.301749168906161,-0.586420293557149,Screwball,1-0
Ball,60.9,-0.942324987531298,1.1115258951878,0.942324987531298,1.1115258951878,Fastball,0-0,0,Bot 7,R,R,Garcia,Caldwell,CSB,UCSD,Ball,60.9,-0.942324987531298,1.1115258951878,Fastball,0-0
B,62.3,0.21782973203766,0.843580583160881,-0.21782973203766,0.843580583160881,Curveball,1-0,0,Bot 7,R,R,Garcia,Caldwell,CSB,UCSD,B,62.3,0.21782973203766,0.843580583160881,Curveball,1-0
B,62.6,-0.693457911013207,-0.723560365389807,0.693457911013207,-0.723560365389807,Screwball,0-0,0,Bot 7,R,R,Munsey,Caldwell,CSB,UCSD,B,62.6,-0.693457911013207,-0.723560365389807,Screwball,0-0
B,59.4,0.425244590643852,0.97140135717391,-0.425244590643852,0.97140135717391,Fastball,0-0,0,Bot 7,R,R,Fuimaono,Caldwell,CSB,UCSD,B,59.4,0.425244590643852,0.97140135717391,Fastball,0-0
Ball,61.6,1.53302190803263,0.811813917122442,-1.53302190803263,0.811813917122442,Curveball,0-0,1,Bot 7,R,R,Cherry,Caldwell,CSB,UCSD,Ball,61.6,1.53302190803263,0.811813917122442,Curveball,0-0
Ball,62.2,1.48169887097244,1.41682278639322,-1.48169887097244,1.41682278639322,Riseball,1-0,1,Bot 7,R,R,Cherry,Caldwell,CSB,UCSD,Ball,62.2,1.48169887097244,1.41682278639322,Riseball,1-0
Ball,61.4,1.04433793932798,1.29582259255604,-1.04433793932798,1.29582259255604,Fastball,2-0,1,Bot 7,R,R,Cherry,Caldwell,CSB,UCSD,Ball,61.4,1.04433793932798,1.29582259255604,Fastball,2-0
Ball,61.8,-0.091840281003368,1.01496361804367,0.091840281003368,1.01496361804367,Riseball,3-0,1,Bot 7,R,R,Cherry,Caldwell,CSB,UCSD,Ball,61.8,-0.091840281003368,1.01496361804367,Riseball,3-0
S,61.0,-0.706153714729891,0.699339815997868,0.706153714729891,0.699339815997868,Screwball,0-0,1,Bot 7,R,R,Steffany,Caldwell,CSB,UCSD,S,61.0,-0.706153714729891,0.699339815997868,Screwball,0-0
Ball,61.8,1.51153390618736,1.45163319697819,-1.51153390618736,1.45163319697819,Riseball,0-1,1,Bot 7,R,R,Steffany,Caldwell,CSB,UCSD,Ball,61.8,1.51153390618736,1.45163319697819,Riseball,0-1
S,62.1,-1.29006828048813,0.874087725302755,1.29006828048813,0.874087725302755,Screwball,1-1,1,Bot 7,R,R,Steffany,Caldwell,CSB,UCSD,S,62.1,-1.29006828048813,0.874087725302755,Screwball,1-1
S,61.8,-0.0190535696293384,-0.210557776565343,0.0190535696293384,-0.210557776565343,Screwball,1-2,1,Bot 7,R,R,Steffany,Caldwell,CSB,UCSD,S,61.8,-0.0190535696293384,-0.210557776565343,Screwball,1-2
S,62.0,-0.33222937189349,0.294867613077475,0.33222937189349,0.294867613077475,Screwball,0-0,2,Bot 7,R,R,Molina,Caldwell,CSB,UCSD,S,62.0,-0.33222937189349,0.294867613077475,Screwball,0-0
Ball,61.4,1.44847621462809,-1.32652295489103,-1.44847621462809,-1.32652295489103,Dropball,0-1,2,Bot 7,R,R,Molina,Caldwell,CSB,UCSD,Ball,61.4,1.44847621462809,-1.32652295489103,Dropball,0-1
SL,60.7,0.87494684186555,0.551286586814078,-0.87494684186555,0.551286586814078,Curveball,1-1,2,Bot 7,R,R,Molina,Caldwell,CSB,UCSD,SL,60.7,0.87494684186555,0.551286586814078,Curveball,1-1
Ball,61.4,1.62908798100964,1.46188552763774,-1.62908798100964,1.46188552763774,Riseball,1-2,2,Bot 7,R,R,Molina,Caldwell,CSB,UCSD,Ball,61.4,1.62908798100964,1.46188552763774,Riseball,1-2
B,62.5,0.527671486132462,-0.0102646583459019,-0.527671486132462,-0.0102646583459019,Curveball,2-2,2,Bot 7,R,R,Molina,Caldwell,CSB,UCSD,B,62.5,0.527671486132462,-0.0102646583459019,Curveball,2-2
Ball,60.9,0.780973679443899,-1.49553386115152,-0.780973679443899,-1.49553386115152,Dropball,0-0,0,Bot 8,R,R,Narvaiz,Caldwell,CSB,UCSD,Ball,60.9,0.780973679443899,-1.49553386115152,Dropball,0-0
B,61.4,-0.370271953632658,-0.328749695151192,0.370271953632658,-0.328749695151192,Screwball,1-0,0,Bot 8,R,R,Narvaiz,Caldwell,CSB,UCSD,B,61.4,-0.370271953632658,-0.328749695151192,Screwball,1-0
Ball,60.8,-0.286766764287532,1.18006422007528,0.286766764287532,1.18006422007528,Fastball,0-0,1,Bot 8,R,R,Molina-Villareal,Caldwell,CSB,UCSD,Ball,60.8,-0.286766764287532,1.18006422007528,Fastball,0-0
B,60.7,-0.606015912883586,-0.0553839995204698,0.606015912883586,-0.0553839995204698,Screwball,1-0,1,Bot 8,R,R,Molina-Villareal,Caldwell,CSB,UCSD,B,60.7,-0.606015912883586,-0.0553839995204698,Screwball,1-0
Ball,61.9,-1.20643769829818,-1.70564496299894,1.20643769829818,-1.70564496299894,Dropball,0-0,1,Bot 8,R,R,Johnson,Caldwell,CSB,UCSD,Ball,61.9,-1.20643769829818,-1.70564496299894,Dropball,0-0
S,61.1,-0.788749682060758,-0.636917980177249,0.788749682060758,-0.636917980177249,Screwball,1-0,1,Bot 8,R,R,Johnson,Caldwell,CSB,UCSD,S,61.1,-0.788749682060758,-0.636917980177249,Screwball,1-0
B,62.3,0.220339372827419,0.883114508703334,-0.220339372827419,0.883114508703334,Curveball,1-1,1,Bot 8,R,R,Johnson,Caldwell,CSB,UCSD,B,62.3,0.220339372827419,0.883114508703334,Curveball,1-1
B,60.0,0.204336259903914,1.02309662820794,-0.204336259903914,1.02309662820794,Fastball,0-0,1,Bot 8,R,R,Garcia,Caldwell,CSB,UCSD,B,60.0,0.204336259903914,1.02309662820794,Fastball,0-0
Ball,60.1,1.4079491327525,-1.32342348718707,-1.4079491327525,-1.32342348718707,Dropball,0-0,2,Bot 8,R,R,Munsey,Caldwell,CSB,UCSD,Ball,60.1,1.4079491327525,-1.32342348718707,Dropball,0-0
B,60.5,0.343781014661389,1.08632218592605,-0.343781014661389,1.08632218592605,Riseball,1-0,2,Bot 8,R,R,Munsey,Caldwell,CSB,UCSD,B,60.5,0.343781014661389,1.08632218592605,Riseball,1-0
Ball,61.2,1.07280378085326,1.16893052481836,-1.07280378085326,1.16893052481836,Riseball,0-0,0,Bot 9,R,R,Fuimaono,Adams,CSB,UCSD,Ball,61.2,1.07280378085326,1.16893052481836,Riseball,0-0
Ball,60.6,1.32900007548773,1.4246268047334,-1.32900007548773,1.4246268047334,Riseball,1-0,0,Bot 9,R,R,Fuimaono,Adams,CSB,UCSD,Ball,60.6,1.32900007548773,1.4246268047334,Riseball,1-0
Ball,60.4,0.892263542178972,-1.57842309116631,-0.892263542178972,-1.57842309116631,Dropball,2-0,0,Bot 9,R,R,Fuimaono,Adams,CSB,UCSD,Ball,60.4,0.892263542178972,-1.57842309116631,Dropball,2-0
SL,61.6,0.443893437167863,0.236054497041211,-0.443893437167863,0.236054497041211,Riseball,3-0,0,Bot 9,R,R,Fuimaono,Adams,CSB,UCSD,SL,61.6,0.443893437167863,0.236054497041211,Riseball,3-0
Ball,61.4,1.09732581698775,-1.20274537063223,-1.09732581698775,-1.20274537063223,Dropball,3-1,0,Bot 9,R,R,Fuimaono,Adams,CSB,UCSD,Ball,61.4,1.09732581698775,-1.20274537063223,Dropball,3-1
SL,62.0,0.188064481001824,0.549957864608961,-0.188064481001824,0.549957864608961,Riseball,0-0,0,Bot 9,R,R,Cherry,Adams,CSB,UCSD,SL,62.0,0.188064481001824,0.549957864608961,Riseball,0-0
Ball,62.2,1.59251068500313,1.36661703464241,-1.59251068500313,1.36661703464241,Riseball,0-1,0,Bot 9,R,R,Cherry,Adams,CSB,UCSD,Ball,62.2,1.59251068500313,1.36661703464241,Riseball,0-1
Ball,60.4,1.7718492910598,1.48014858019906,-1.7718492910598,1.48014858019906,Riseball,1-1,0,Bot 9,R,R,Cherry,Adams,CSB,UCSD,Ball,60.4,1.7718492910598,1.48014858019906,Riseball,1-1
S,60.9,0.499536571294787,1.1639596739642,-0.499536571294787,1.1639596739642,Riseball,2-1,0,Bot 9,R,R,Cherry,Adams,CSB,UCSD,S,60.9,0.499536571294787,1.1639596739642,Riseball,2-1
B,52.4,0.408324864194716,0.102677325815562,-0.408324864194716,0.102677325815562,Changeup,2-2,0,Bot 9,R,R,Cherry,Adams,CSB,UCSD,B,52.4,0.408324864194716,0.102677325815562,Changeup,2-2
Ball,59.5,-1.26014593618606,-1.69462736622425,1.26014593618606,-1.69462736622425,Dropball,0-0,0,Top 1,L,R,Archuleta,Christian,UNM,UCSD,Ball,59.5,-1.26014593618606,-1.69462736622425,Dropball,0-0
Ball,61.2,-1.09742393437466,-0.831947783480666,1.09742393437466,-0.831947783480666,Screwball,1-0,0,Top 1,L,R,Archuleta,Christian,UNM,UCSD,Ball,61.2,-1.09742393437466,-0.831947783480666,Screwball,1-0
SL,62.1,-1.04177288361911,-0.274619420024894,1.04177288361911,-0.274619420024894,Screwball,2-0,0,Top 1,L,R,Archuleta,Christian,UNM,UCSD,SL,62.1,-1.04177288361911,-0.274619420024894,Screwball,2-0
S,60.4,-0.651745210445208,-0.0622967648860988,0.651745210445208,-0.0622967648860988,Fastball,2-1,0,Top 1,L,R,Archuleta,Christian,UNM,UCSD,S,60.4,-0.651745210445208,-0.0622967648860988,Fastball,2-1
S,59.9,-0.843275657851277,-0.286434854589413,0.843275657851277,-0.286434854589413,Screwball,2-2,0,Top 1,L,R,Archuleta,Christian,UNM,UCSD,S,59.9,-0.843275657851277,-0.286434854589413,Screwball,2-2
Ball,60.8,-0.956709294558091,-1.64335391937349,0.956709294558091,-1.64335391937349,Dropball,0-0,1,Top 1,L,R,Vasquez-Dickson,Christian,UNM,UCSD,Ball,60.8,-0.956709294558091,-1.64335391937349,Dropball,0-0
SL,60.4,-1.01894604468576,-0.173678986987084,1.01894604468576,-0.173678986987084,Screwball,1-0,1,Top 1,L,R,Vasquez-Dickson,Christian,UNM,UCSD,SL,60.4,-1.01894604468576,-0.173678986987084,Screwball,1-0
Ball,61.2,-0.654826969007858,0.964467235192892,0.654826969007858,0.964467235192892,Riseball,1-1,1,Top 1,L,R,Vasquez-Dickson,Christian,UNM,UCSD,Ball,61.2,-0.654826969007858,0.964467235192892,Riseball,1-1
Ball,62.0,-0.0223638429272848,1.05547033443975,0.0223638429272848,1.05547033443975,Riseball,2-1,1,Top 1,L,R,Vasquez-Dickson,Christian,UNM,UCSD,Ball,62.0,-0.0223638429272848,1.05547033443975,Riseball,2-1
S,59.9,-0.801459351948121,0.0377607154724682,0.801459351948121,0.0377607154724682,Screwball,3-1,1,Top 1,L,R,Vasquez-Dickson,Christian,UNM,UCSD,S,59.9,-0.801459351948121,0.0377607154724682,Screwball,3-1
Ball,60.7,-1.46813632886005,-1.75398876807345,1.46813632886005,-1.75398876807345,Dropball,3-2,1,Top 1,L,R,Vasquez-Dickson,Christian,UNM,UCSD,Ball,60.7,-1.46813632886005,-1.75398876807345,Dropball,3-2
Ball,59.7,-1.35808312930194,-1.61721357638865,1.35808312930194,-1.61721357638865,Dropball,0-0,1,Top 1,R,R,McKenzie,Christian,UNM,UCSD,Ball,59.7,-1.35808312930194,-1.61721357638865,Dropball,0-0
Ball,60.5,-0.928343588516609,-1.69247365775822,0.928343588516609,-1.69247365775822,Dropball,1-0,1,Top 1,R,R,McKenzie,Christian,UNM,UCSD,Ball,60.5,-0.928343588516609,-1.69247365775822,Dropball,1-0
S,60.9,-0.854009700891786,0.0001280349647118,0.854009700891786,0.0001280349647118,Screwball,2-0,1,Top 1,R,R,McKenzie,Christian,UNM,UCSD,S,60.9,-0.854009700891786,0.0001280349647118,Screwball,2-0
S,60.0,-0.0480215347352261,0.903861911494133,0.0480215347352261,0.903861911494133,Riseball,2-1,1,Top 1,R,R,McKenzie,Christian,UNM,UCSD,S,60.0,-0.0480215347352261,0.903861911494133,Riseball,2-1
S,60.4,0.82587885195666,-0.049105791068756,-0.82587885195666,-0.049105791068756,Curveball,2-2,1,Top 1,R,R,McKenzie,Christian,UNM,UCSD,S,60.4,0.82587885195666,-0.049105791068756,Curveball,2-2
Ball,61.7,1.37182353648316,1.34324285592023,-1.37182353648316,1.34324285592023,Riseball,0-0,2,Top 1,R,R,Williams,Christian,UNM,UCSD,Ball,61.7,1.37182353648316,1.34324285592023,Riseball,0-0
Ball,61.7,1.58546049874515,1.36079810457364,-1.58546049874515,1.36079810457364,Riseball,1-0,2,Top 1,R,R,Williams,Christian,UNM,UCSD,Ball,61.7,1.58546049874515,1.36079810457364,Riseball,1-0
S,60.7,-0.578804663057933,0.65407413187781,0.578804663057933,0.65407413187781,Fastball,2-0,2,Top 1,R,R,Williams,Christian,UNM,UCSD,S,60.7,-0.578804663057933,0.65407413187781,Fastball,2-0
S,61.0,0.367354785232505,0.23370005095067,-0.367354785232505,0.23370005095067,Riseball,2-1,2,Top 1,R,R,Williams,Christian,UNM,UCSD,S,61.0,0.367354785232505,0.23370005095067,Riseball,2-1
B,51.0,0.730375481293229,-0.26596546816481,-0.730375481293229,-0.26596546816481,Changeup,2-2,2,Top 1,R,R,Williams,Christian,UNM,UCSD,B,51.0,0.730375481293229,-0.26596546816481,Changeup,2-2
Ball,60.0,-1.11657667713478,-1.61011323793804,1.11657667713478,-1.61011323793804,Dropball,0-0,0,Top 2,L,R,DeLeon,Christian,UNM,UCSD,Ball,60.0,-1.11657667713478,-1.61011323793804,Dropball,0-0
SL,60.1,-0.814351384459375,-0.0348339134740325,0.814351384459375,-0.0348339134740325,Screwball,1-0,0,Top 2,L,R,DeLeon,Christian,UNM,UCSD,SL,60.1,-0.814351384459375,-0.0348339134740325,Screwball,1-0
Ball,61.7,-0.624702860478448,1.18554306874971,0.624702860478448,1.18554306874971,Riseball,1-1,0,Top 2,L,R,DeLeon,Christian,UNM,UCSD,Ball,61.7,-0.624702860478448,1.18554306874971,Riseball,1-1
Ball,60.1,-1.1421704813385,-0.576600493398137,1.1421704813385,-0.576600493398137,Screwball,2-1,0,Top 2,L,R,DeLeon,Christian,UNM,UCSD,Ball,60.1,-1.1421704813385,-0.576600493398137,Screwball,2-1
S,60.2,-0.69744043347707,-0.119891753333283,0.69744043347707,-0.119891753333283,Fastball,3-1,0,Top 2,L,R,DeLeon,Christian,UNM,UCSD,S,60.2,-0.69744043347707,-0.119891753333283,Fastball,3-1
S,62.1,-0.358709038405422,-0.549967403820085,0.358709038405422,-0.549967403820085,Screwball,3-2,0,Top 2,L,R,DeLeon,Christian,UNM,UCSD,S,62.1,-0.358709038405422,-0.549967403820085,Screwball,3-2
B,60.8,-0.669624840136969,0.621225072961952,0.669624840136969,0.621225072961952,Screwball,3-2,0,Top 2,L,R,DeLeon,Christian,UNM,UCSD,B,60.8,-0.669624840136969,0.621225072961952,Screwball,3-2
S,52.8,-0.319869390295012,-0.180690248542448,0.319869390295012,-0.180690248542448,Changeup,0-0,1,Top 2,R,R,Carithers,Christian,UNM,UCSD,S,52.8,-0.319869390295012,-0.180690248542448,Changeup,0-0
Ball,52.4,1.23399732707503,-1.23715355934593,-1.23399732707503,-1.23715355934593,Changeup,0-1,1,Top 2,R,R,Carithers,Christian,UNM,UCSD,Ball,52.4,1.23399732707503,-1.23715355934593,Changeup,0-1
Ball,62.4,-1.20609371056133,-0.762212482841858,1.20609371056133,-0.762212482841858,Screwball,1-1,1,Top 2,R,R,Carithers,Christian,UNM,UCSD,Ball,62.4,-1.20609371056133,-0.762212482841858,Screwball,1-1
B,53.0,-0.0298495930518367,0.0029011388147169,0.0298495930518367,0.0029011388147169,Changeup,2-1,1,Top 2,R,R,Carithers,Christian,UNM,UCSD,B,53.0,-0.0298495930518367,0.0029011388147169,Changeup,2-1
Ball,60.5,-1.17483564753093,-0.814016244269515,1.17483564753093,-0.814016244269515,Screwball,0-0,1,Top 2,R,R,Dawson,Christian,UNM,UCSD,Ball,60.5,-1.17483564753093,-0.814016244269515,Screwball,0-0
S,59.9,-0.670066868022206,-0.0891642709673425,0.670066868022206,-0.0891642709673425,Fastball,1-0,1,Top 2,R,R,Dawson,Christian,UNM,UCSD,S,59.9,-0.670066868022206,-0.0891642709673425,Fastball,1-0
SL,61.5,0.816464231066069,0.299882397583821,-0.816464231066069,0.299882397583821,Curveball,1-1,1,Top 2,R,R,Dawson,Christian,UNM,UCSD,SL,61.5,0.816464231066069,0.299882397583821,Curveball,1-1
